940	1048	45339069,4960309
1021	1049	45339081,1102583
981	1071	45339092,8213746
877	1087	45339103,062268
775	1108	45339115,2867179
732	1116	45339126,4036117
673	1130	45339137,1476165
581	1167	45339148,5871772
636	1097	45339159,8285155
621	1109	45339169,7902977
571	1115	45339181,0471916
567	1127	45339192,9196413
564	1130	45339202,9605347
549	1135	45339214,7765399
546	1135	45339226,4161006
543	1134	45339236,3289939
514	1143	45339247,5845545
493	1148	45339260,0454489
464	1154	45339270,6121203
537	1162	45339281,3454584
543	1164	45339292,8699079
569	1175	45339302,7828012
625	1248	45339313,843695
665	1224	45339347,7263768
692	1216	45339358,5574927
737	1236	45339369,1401641
-87	1146	45341280,3112357
-73	1146	45341293,471686
-73	1146	45341303,9636907
-72	1145	45341314,9099177
-69	1142	45341326,2174783
-62	1135	45341336,9259275
-64	1140	45341347,2654877
665	1111	45342455,2904246
665	1111	45342467,3766522
677	1116	45342478,1242125
681	1117	45342488,8508839
840	1154	45342501,0184449
989	1208	45342512,0833387
1020	1235	45342521,8740097
1043	1261	45342532,8291257
320	557	45342633,8531706
320	557	45342644,7442866
332	542	45342655,2318468
334	538	45342666,8180741
511	498	45342677,714079
516	455	45342688,4696393
560	228	45342700,6843114
559	246	45342711,5972052
564	260	45342721,4723207
429	218	45342733,3429926
407	215	45342744,5616643
401	212	45342754,6301132
387	235	45342766,9318964
357	254	45342777,8283457
336	276	45342787,8470168
351	270	45342799,8883555
344	268	45342811,1790272
340	268	45342821,3159206
338	270	45342833,2088148
370	245	45342920,6052981
375	242	45342932,1813032
375	242	45342942,8275301
373	241	45342953,7208683
362	237	45342966,5804296
370	236	45342977,9213235
374	236	45342987,9182169
375	236	45342999,7559999
377	234	45343011,3164495
373	229	45343021,7311208
371	230	45343033,4835704
538	253	45343044,8871311
542	276	45343055,4018024
543	285	45343066,7284741
540	294	45343078,1955903
539	298	45343088,735595
537	300	45343099,8893777
537	304	45343111,4249384
534	308	45343122,1236098
506	326	45343133,2093925
500	325	45343144,8707311
496	324	45343155,4907358
496	321	45343166,680963
497	320	45343178,1249681
495	320	45343188,9263062
496	320	45343199,9280889
496	319	45343211,7800941
499	316	45343222,1498765
503	315	45343232,8027701
508	315	45343245,284109
511	312	45343255,576558
512	312	45343266,4565629
512	313	45343278,3921237
513	311	45343288,7094617
514	310	45343299,9512444
513	306	45343311,9628053
511	306	45343322,137921
507	303	45343333,1445925
506	300	45343344,9481533
506	300	45343355,7134914
505	300	45343366,4174962
505	299	45343378,401946
505	299	45343388,6952839
509	300	45343399,7548443
509	300	45343411,5206273
513	303	45343422,0161876
514	303	45343433,180637
513	303	45343445,0077533
514	302	45343455,2717579
515	302	45343466,5704296
515	302	45343478,2517681
511	301	45343488,5615505
511	301	45343499,9255555
510	301	45343511,3926717
511	301	45343521,7917875
510	300	45343533,344237
511	300	45343544,9344644
511	299	45343555,286469
519	307	45343566,807363
522	310	45343577,943368
527	313	45343588,432706
528	313	45343599,7553777
534	317	45343611,2553828
535	318	45343621,6518319
536	319	45343633,1233925
538	322	45343644,7353977
537	326	45343655,2082912
538	326	45343666,5807407
538	326	45343678,1949681
540	324	45343688,2171948
540	324	45343699,6718665
540	324	45343711,2283161
539	323	45343721,7492097
538	322	45343732,7292145
537	322	45343744,5861087
537	321	45343755,0994467
536	320	45343766,7523408
535	318	45343777,657679
527	310	45343788,3434615
520	301	45343799,6141332
518	299	45343811,1879161
505	275	45343821,3985873
504	273	45343832,7345923
503	272	45343844,1852641
494	267	45343854,9714911
491	263	45343866,1621627
490	260	45343877,7666123
491	257	45343888,0412836
494	252	45343899,6541776
494	252	45343911,1857383
493	253	45343921,468854
490	249	45343933,2764148
490	247	45343944,5608643
490	244	45343955,0608689
490	243	45343966,4195406
494	241	45343977,9359902
518	240	45343988,1235503
711	185	45343999,2555552
843	146	45344010,9928938
861	141	45344021,6977874
867	138	45344033,1009036
872	136	45344044,4097975
880	130	45344055,0306911
901	121	45344066,2964739
928	109	45344076,5569229
922	91	45344087,6449278
918	91	45344099,4000442
925	92	45344109,6240487
917	90	45344120,7556092
915	85	45344132,330281
914	83	45344143,7462861
925	47	45344187,5343056
922	48	45344200,0845334
921	52	45344210,7392048
920	52	45344220,472098
908	73	45344232,1254365
429	168	45344320,7099203
425	171	45344332,6899256
428	178	45344343,7445972
425	178	45344354,3628242
430	180	45344365,4459402
430	179	45344376,4592784
226	764	45344465,7286514
265	691	45344477,1059898
411	407	45344488,2086614
418	404	45344499,5477776
419	404	45344510,1077823
386	357	45344520,9277871
380	284	45344532,3922366
393	261	45344543,2033525
393	252	45344554,2851352
392	249	45344566,0064738
424	304	45344577,2598121
431	247	45344587,5762611
430	217	45344599,7340443
433	196	45344610,7207159
434	197	45344621,1327205
430	196	45344632,9682813
435	192	45344644,2993975
437	195	45344654,483402
441	200	45344666,4238517
440	209	45344677,3358566
441	205	45344688,524306
442	205	45344699,0434218
442	205	45344710,2629823
445	212	45344720,7914315
449	213	45344732,1932143
451	212	45344743,5483305
454	211	45344754,0047796
496	214	45344764,9812289
580	233	45344776,0559005
661	254	45344787,2412388
653	253	45344798,1216881
611	243	45344809,6274709
557	230	45344819,9408089
603	222	45344831,3408139
521	201	45344853,9412684
451	185	45344865,2834957
404	164	45344876,7852786
393	156	45344887,4586167
401	151	45344898,0266213
397	150	45344909,5546265
168	101	45344986,7417719
133	98	45344996,9857764
57	79	45345008,2066703
54	76	45345019,1715641
39	63	45345030,3209024
31	57	45345041,4222406
41	189	45345881,7608363
142	204	45345893,3750637
295	220	45345904,259513
224	213	45345915,194629
218	211	45345927,5728567
267	215	45345937,9293057
356	222	45345948,6990883
413	229	45345961,0804271
438	234	45345971,1510983
449	238	45345982,0351031
454	247	45345993,8226639
452	257	45346004,1955574
452	261	45346015,3737846
453	263	45346027,8551235
452	264	45346037,3711277
452	265	45346048,5329105
453	266	45346060,7284714
453	270	45346070,9613649
451	274	45346081,8720364
453	274	45346094,1724863
453	274	45346104,3516019
454	274	45346115,2573846
458	277	45346127,4525011
459	277	45346137,5853945
463	287	45346148,5662883
463	289	45346160,7062937
465	297	45346170,6898536
468	303	45346181,907192
468	306	45346193,4503082
467	307	45346204,1005352
468	315	45346215,0058733
472	322	45346227,2969899
472	325	45346237,0192165
473	329	45346247,9001102
481	350	45346259,5712265
478	345	45346270,3338979
472	346	45346282,0405698
470	347	45346294,4041308
468	348	45346304,2676908
468	350	45346315,3281401
468	353	45346327,1850343
468	357	45346337,3650388
466	358	45346349,1392663
467	361	45346360,4646047
466	363	45346370,5486091
468	365	45346381,8077253
470	369	45346393,9299529
471	373	45346403,9264017
472	377	45346415,0059622
473	379	45346427,1744121
473	378	45346437,4015277
475	381	45346448,6344216
476	383	45346460,3562046
477	385	45346470,7224314
477	384	45346481,7317697
481	386	45346494,0597751
483	387	45346504,1704463
484	388	45346515,2620068
484	388	45346527,4233455
483	386	45346537,3406833
482	385	45346548,4362438
482	385	45346560,5704714
482	385	45346570,6758092
482	385	45346581,5651474
480	382	45346593,4335971
479	382	45346603,8616017
478	381	45346615,5696069
479	381	45346626,8576119
483	380	45346637,2393943
516	361	45346648,3122881
520	356	45346660,2656268
523	355	45346670,5709647
524	354	45346681,836303
527	355	45346693,5723083
530	354	45346703,935424
533	352	45346715,10254
532	352	45346727,1061009
532	351	45346737,2998832
530	350	45346747,4865544
529	351	45346759,0838929
530	350	45346769,9954533
531	351	45346781,6447918
530	349	45346793,0265747
527	345	45346803,8852462
522	340	45346814,3785842
521	337	45346826,3625895
517	337	45346836,880372
516	337	45346847,7817101
515	337	45346859,9128266
514	333	45346870,3003868
510	333	45346881,0906138
508	332	45346892,7337301
507	332	45346903,4350682
506	330	45346914,5657398
505	330	45346926,6084118
501	325	45346936,9373053
496	322	45346947,9946436
494	321	45346959,4546487
495	320	45346970,1328756
495	319	45346981,3502139
492	319	45346992,8715524
491	318	45347003,4777793
489	317	45347014,5053398
489	316	45347026,7235674
490	316	45347037,180461
495	314	45347048,2982437
495	313	45347060,0689156
495	312	45347070,3680313
495	312	45347081,5524807
497	310	45347093,3058193
499	309	45347103,608046
499	308	45347114,7698288
499	306	45347126,774723
496	304	45347137,204061
495	304	45347148,3289548
495	305	45347160,2560712
495	304	45347170,3698535
495	304	45347181,9236364
494	304	45347193,6196416
494	305	45347203,6632016
494	305	45347214,7560954
487	299	45347226,4867673
484	296	45347236,9049942
474	291	45347247,9672213
473	290	45347259,807671
473	290	45347270,0712311
471	288	45347281,3570139
467	286	45347293,1050192
466	285	45347303,3645793
463	280	45347314,7499177
464	281	45347326,990812
464	281	45347336,596594
462	279	45347348,1232658
461	278	45347359,6868265
461	277	45347370,1801645
459	276	45347381,2766139
459	274	45347393,0206191
459	269	45347403,3601793
460	261	45347414,5681843
463	256	45347426,2401894
464	253	45347436,5993052
465	251	45347447,9081991
465	249	45347460,0522045
466	244	45347470,2090979
466	243	45347481,4015473
466	243	45347492,9428858
466	242	45347503,402446
465	242	45347514,4571175
464	241	45347526,0949005
463	241	45347536,6393496
463	241	45347547,8015768
463	242	45347560,0655823
461	243	45347570,2295868
485	231	45347581,0984805
491	228	45347592,8775968
493	227	45347603,3536015
514	224	45347614,5229398
516	224	45347626,1291672
516	224	45347636,5736163
519	224	45347647,8505102
517	223	45347659,8029599
518	225	45347669,7309643
518	225	45347680,9091915
518	225	45347693,0518636
518	225	45347703,0385347
517	224	45347714,4020953
517	225	45347726,2109894
517	225	45347736,2696606
517	226	45347747,6941101
517	226	45347760,3305601
516	227	45347769,8607866
514	228	45347781,4016806
514	228	45347793,3305748
513	230	45347803,2514681
516	234	45347814,3421397
518	235	45347826,5128118
516	234	45347836,5594829
514	235	45347847,8412657
513	235	45347859,8083821
506	237	45347869,7901644
504	238	45347880,8817248
498	242	45347893,0799525
497	242	45347904,5070687
496	243	45347914,3595175
499	247	45347926,1928561
497	249	45347936,4546384
497	250	45347947,766199
497	250	45347959,3742042
497	254	45347969,768431
498	255	45347981,5871029
500	258	45347992,6337745
501	260	45348003,0582236
507	267	45348014,9146733
507	269	45348025,8120115
509	272	45348036,3551273
509	273	45348047,6062434
506	275	45348059,1004707
507	277	45348069,5858087
508	279	45348081,4564807
510	280	45348092,9191524
510	280	45348102,8578235
511	281	45348114,6556065
512	281	45348126,0925005
516	286	45348136,3111717
519	291	45348147,9409546
520	291	45348159,4609598
521	294	45348169,4605198
522	295	45348181,1991916
522	297	45348193,2436414
522	294	45348203,0614236
511	245	45348214,5569843
503	210	45348226,3947673
502	207	45348236,468994
500	201	45348247,7565546
500	199	45348259,6005598
499	196	45348269,4721198
498	191	45348280,5676803
497	189	45348292,7383523
497	187	45348302,9121346
497	185	45348313,9063617
496	184	45348326,2250339
496	183	45348336,0965938
496	183	45348347,5170433
497	181	45348359,4326042
497	181	45348369,6979421
497	183	45348380,7450581
496	183	45348392,4948411
495	183	45348402,9721791
494	184	45348413,8135173
493	184	45348425,9033004
493	184	45348436,171305
491	183	45348447,5104211
490	181	45348459,1717596
490	182	45348469,4446531
486	177	45348480,480658
486	176	45348492,2868855
487	176	45348502,6184456
487	176	45348513,5326727
487	176	45348525,1037889
483	178	45348535,7864604
481	179	45348546,6993541
479	180	45348558,337137
476	187	45348568,8642528
476	187	45348580,2424801
476	187	45348591,6198185
474	189	45348602,6184901
474	190	45348613,6362727
474	190	45348625,5913892
476	187	45348636,0802827
479	184	45348646,8002875
480	183	45348659,0251818
481	183	45348669,2474086
484	182	45348680,1754134
484	183	45348692,2669743
490	193	45348702,5145345
499	219	45348713,4914282
505	236	45348725,5883225
509	247	45348735,8189937
511	253	45348746,7696652
513	259	45348758,7830039
516	268	45348769,251453
526	298	45348780,3016801
527	298	45348792,4914633
527	299	45348802,7039123
529	300	45348813,966584
530	301	45348825,7199225
534	309	45348835,6265936
536	312	45348846,8408208
537	314	45348858,9861595
537	314	45348869,203053
537	314	45348880,491058
537	313	45348892,2595077
537	314	45348902,3675122
537	315	45348913,6804061
537	317	45348926,0515227
536	320	45348935,6257492
536	322	45348947,1613099
536	320	45348958,596426
538	328	45348968,9875418
555	366	45348980,2199912
551	356	45348990,6364403
713	624	45349068,0262525
1045	1187	45349081,0355916
904	893	45349091,8751519
878	757	45349102,3409344
894	616	45349114,6320509
892	576	45349125,5156113
887	521	45349136,529394
881	465	45349146,9173986
877	427	45349158,4582926
873	401	45349168,9187417
871	397	45349180,0014133
889	403	45349192,2538632
859	341	45349202,1729787
856	327	45349213,2716503
853	315	45349225,3961002
852	309	45349235,5467714
851	315	45349246,6841096
850	318	45349258,595226
847	315	45349268,8698973
845	312	45349280,0392356
845	312	45349291,7423519
845	316	45349301,8708008
845	321	45349313,6588061
847	326	45349325,1468112
847	326	45349335,4605935
848	328	45349347,2494877
849	328	45349358,518826
852	331	45349368,8210528
854	336	45349380,4517246
854	337	45349392,2001743
852	335	45349401,9072897
855	332	45349413,6504061
861	321	45349425,7321892
862	317	45349435,2721935
995	1	45349446,6010874
997	-2	45349458,4433149
999	-6	45349468,7659861
1001	-10	45349479,9926578
1004	-14	45349491,8726631
1010	-28	45349502,2495566
1010	-24	45349513,7037839
1011	-17	45349525,0477889
1013	-19	45349535,4295713
1009	-11	45349546,9913542
1008	-9	45349558,5771372
1009	-8	45349568,646475
1009	-5	45349580,0918134
1009	-5	45349591,7700408
1010	-4	45349601,9638231
1009	-3	45349613,5811616
1009	-1	45349625,0513889
1009	-1	45349635,3567268
949	33	45349646,4153984
756	142	45349658,2696259
716	165	45349668,6194083
660	201	45349679,8905244
618	228	45349691,7194185
571	258	45349701,8438675
536	280	45349712,9465391
550	271	45349725,0216556
424	352	45349735,1158823
256	459	45349746,2901095
256	456	45349758,0572258
257	452	45349768,7505639
258	452	45349779,3887908
258	451	45349791,4452406
257	451	45349802,1172454
256	452	45349812,9163613
256	451	45349824,8385888
256	451	45349835,2390379
254	449	45349846,0857094
252	446	45349858,0746036
252	446	45349868,4301637
248	443	45349879,4657242
246	443	45349891,2697295
245	442	45349901,6644007
245	442	45349912,4897389
245	442	45349924,8506333
246	439	45349935,0324156
248	437	45349945,811087
248	437	45349957,9337591
248	438	45349968,335097
246	442	45349979,0364351
244	445	45349990,9915516
241	448	45350001,4511118
241	448	45350012,6800056
239	437	45350024,6524554
239	436	45350035,0377934
243	288	45350045,6222425
243	271	45350057,7129145
243	260	45350068,3938082
243	251	45350079,1840352
243	238	45350091,3515962
243	227	45350101,7853786
245	181	45350112,2947166
245	182	45350124,6098332
246	181	45350135,0325045
245	181	45350145,6133981
247	182	45350158,1791814
247	183	45350168,3334081
248	182	45350179,201413
248	182	45350191,5000851
249	183	45350201,8356453
251	185	45350212,5205389
252	186	45350224,5627665
252	187	45350235,0107711
252	187	45350245,7441092
252	187	45350257,9072257
252	184	45350268,631675
252	184	45350278,8316795
250	183	45350291,3143517
251	181	45350301,6468007
250	178	45350312,5903612
250	178	45350324,650811
252	175	45350335,0619267
254	162	45350345,4081535
255	160	45350357,8699368
256	152	45350368,2117192
257	149	45350379,0206129
257	142	45350391,5575074
255	138	45350401,640623
254	137	45350412,2161832
250	133	45350424,4717442
252	133	45350434,9553044
250	132	45350445,4593091
250	131	45350457,8464257
242	129	45350468,1055414
240	129	45350479,0011018
240	128	45350490,9522182
242	126	45350501,5060007
242	125	45350512,0775609
241	125	45350524,3428997
242	125	45350534,7246821
242	125	45350545,2446868
239	122	45350557,5789145
238	120	45350567,8633635
237	119	45350578,4504793
236	118	45350590,8060404
235	116	45350601,0722671
234	116	45350611,6967163
234	115	45350623,9816107
231	113	45350634,4896153
215	93	45350645,1340645
215	94	45350656,4522918
200	96	45350667,3994077
195	97	45350677,9727458
200	98	45350690,2140845
201	95	45350700,7020892
200	94	45350711,5087607
194	91	45350723,5829883
189	87	45350734,2283263
188	86	45350744,8429977
188	86	45350757,3465588
185	67	45350767,7647857
184	65	45350778,2439014
184	66	45350790,1919068
179	64	45350800,7585781
178	64	45350811,3865828
178	62	45350823,8630328
177	57	45350834,1403707
180	53	45350844,097264
182	52	45350856,0688249
184	51	45350867,0621631
187	48	45350878,0755014
192	42	45350890,02484
198	34	45350900,643067
207	29	45350910,8239604
209	27	45350923,1804103
209	12	45350933,9310818
210	13	45350944,7270865
215	5	45350957,2110921
214	8	45350967,5382078
217	-1	45350978,1088792
217	-11	45350990,7608848
220	-19	45351000,7133337
219	-19	45351011,4106717
219	-20	45351023,8951217
221	-19	45351034,2666819
222	-19	45351044,7822421
224	-19	45351057,090692
224	-19	45351067,52803
223	-17	45351078,2955904
225	-11	45351090,6693736
227	-10	45351101,0747116
228	-8	45351111,4791607
233	-1	45351124,2151663
232	0	45351134,2400597
234	0	45351144,8120644
235	0	45351157,2529588
237	1	45351167,5218522
240	2	45351178,2440792
262	13	45351191,1471961
265	14	45351201,0289782
265	14	45351211,339205
268	17	45351223,7094328
273	27	45351234,1796596
273	27	45351244,8667755
274	31	45351257,3650033
274	32	45351268,0716747
274	33	45351278,0659014
277	35	45351290,5641291
277	35	45351300,9876893
240	124	45351311,4619162
214	186	45351323,9783662
207	204	45351334,4317042
206	219	45351344,8090421
203	230	45351357,3717144
201	237	45351367,5081633
198	241	45351377,8859457
198	241	45351390,6703959
197	244	45351400,9037337
200	245	45351411,3201828
201	247	45351423,6615216
204	246	45351434,3468597
205	248	45351444,821531
207	250	45351457,3810922
208	251	45351467,6077634
208	253	45351478,0326569
209	255	45351490,4424402
213	263	45351500,9731115
214	264	45351511,1557827
215	264	45351523,8997884
215	266	45351534,0477929
216	267	45351544,4331309
218	269	45351557,225581
218	270	45351570,5553647
218	271	45351577,6082567
217	270	45351590,491818
218	270	45351600,6340447
217	270	45351611,0691605
217	270	45351623,9278329
218	271	45351634,2176152
218	270	45351644,5447309
217	270	45351657,4274033
218	271	45351667,4394078
219	273	45351677,9243013
220	275	45351690,7580848
221	275	45351700,783867
230	258	45351711,3243161
229	253	45351723,8478773
229	249	45351733,8709928
229	248	45351744,4176642
232	245	45351756,983892
232	245	45351767,5225633
233	244	45351777,7190123
230	245	45351790,3399068
231	245	45351800,7745781
232	247	45351811,0274716
235	250	45351823,6354772
241	261	45351834,1310374
242	262	45351844,6514865
244	261	45351857,0319365
243	260	45351867,2910521
243	260	45351877,6368345
244	260	45351890,3475068
241	256	45351900,494178
241	256	45351910,9164049
241	257	45351923,491966
239	257	45351933,8097484
239	257	45351944,233753
235	258	45351956,8364253
235	259	45351967,3439855
235	259	45351977,636879
234	260	45351990,2191068
236	261	45352000,4782224
237	260	45352010,9115604
236	260	45352023,6022327
237	258	45352033,8142373
238	257	45352044,1884641
238	256	45352056,7649141
239	256	45352067,0826965
239	259	45352077,6475901
242	265	45352089,9667067
244	270	45352100,4356002
245	271	45352110,9191604
245	272	45352123,5000549
247	276	45352133,8249484
247	277	45352144,0382862
247	277	45352156,7627363
246	278	45352166,989852
245	279	45352177,55519
243	280	45352190,1058623
245	285	45352200,3858668
245	285	45352210,8392048
245	285	45352223,3405437
246	285	45352233,3636593
247	284	45352244,0405529
250	285	45352256,6343363
251	284	45352266,8725631
251	283	45352277,4205677
252	283	45352290,0494622
253	283	45352300,3499113
253	284	45352310,757027
253	286	45352323,4534771
253	285	45352333,682815
252	283	45352344,0974863
252	284	45352356,636603
250	284	45352366,9166075
249	284	45352377,1850565
248	284	45352389,8232844
245	282	45352399,9601778
244	281	45352410,692627
239	274	45352423,3619659
237	272	45352433,7610817
236	271	45352444,0770863
236	271	45352456,5277585
236	271	45352466,5584296
236	271	45352477,1428787
236	271	45352489,9735511
236	272	45352499,9851111
236	273	45352510,346449
235	274	45352522,9184546
235	275	45352533,3455704
237	275	45352543,6300194
246	270	45352556,4998029
244	273	45352566,7695852
246	268	45352576,8709231
254	252	45352589,8122621
260	243	45352599,9202666
261	240	45352610,4758269
263	236	45352623,2771659
270	227	45352633,3625037
277	216	45352643,5945083
277	216	45352656,3754028
277	216	45352666,4434073
276	215	45352676,8931897
273	213	45352689,720751
273	213	45352699,8660888
274	214	45352710,3460935
277	216	45352723,1585436
278	218	45352733,4914371
277	218	45352743,8269973
274	214	45352755,9190026
274	214	45352766,4994518
273	214	45352776,9834564
272	214	45352789,4985731
271	212	45352799,9256889
274	212	45352810,0759156
285	207	45352822,725699
289	202	45352832,8959257
289	202	45352843,5105971
296	200	45352856,2746028
296	201	45352866,4874962
296	201	45352876,701723
301	201	45352889,4608398
300	203	45352899,8283999
300	202	45352910,2439601
299	201	45352922,8284101
299	201	45352933,1710814
298	201	45352943,338197
299	200	45352956,0928694
299	197	45352966,3302073
299	197	45352976,8475453
297	196	45352989,7431066
296	195	45352999,7466666
293	194	45353009,95156
290	195	45353022,5955656
288	192	45353032,9631258
297	214	45353043,5351305
297	213	45353056,0524694
306	236	45353066,3506962
308	242	45353077,0631454
314	255	45353089,4827064
318	264	45353100,1507112
320	269	45353109,8827155
322	274	45353122,6467212
320	272	45353132,8738368
321	276	45353143,1871748
322	275	45353155,9605138
322	274	45353166,2582961
322	274	45353176,8387453
322	273	45353189,200973
322	274	45353199,3920886
322	274	45353209,8960933
322	274	45353222,8036546
322	274	45353232,8392146
322	274	45353244,0165529
322	274	45353255,9201137
323	276	45353266,2458961
325	278	45353276,9583453
325	278	45353289,2192397
326	279	45353299,4992442
326	282	45353309,6610265
326	283	45353322,5472545
326	282	45353332,8108146
327	283	45353342,9490413
328	283	45353355,7361581
329	283	45353366,2819406
329	284	45353376,3072784
329	279	45353389,1868396
328	274	45353399,6610665
328	272	45353409,8339599
329	276	45353422,6748545
328	276	45353433,0628591
313	279	45353443,3024192
279	285	45353455,9193137
271	286	45353466,3664295
270	287	45353476,5077673
266	288	45353488,9859951
263	288	45353499,4317775
261	289	45353510,0131156
261	284	45353522,313121
264	288	45353532,7953479
262	289	45353542,9980191
261	293	45353555,6153581
261	293	45353566,1598072
261	291	45353576,4389229
262	290	45353588,9687062
261	291	45353599,4562664
261	291	45353609,5678265
260	292	45353622,2140543
260	293	45353632,7962812
261	295	45353643,0842858
261	297	45353655,5216247
261	296	45353666,0785183
254	260	45353676,099856
253	254	45353689,1114174
252	250	45353699,3776442
251	248	45353709,4034264
247	241	45353722,0860987
245	237	45353732,7812146
245	236	45353743,1189969
247	241	45353755,3932246
244	237	45353766,0687849
245	238	45353776,0283449
244	237	45353788,9972396
245	238	45353799,2767997
247	239	45353809,3261375
248	240	45353821,9434764
247	240	45353832,6465923
248	240	45353842,6141523
249	241	45353855,2621579
248	241	45353865,6861625
249	242	45353875,8795004
249	242	45353888,5612838
249	240	45353899,4141775
248	239	45353909,1666263
247	238	45353921,7546319
246	238	45353932,5461922
245	238	45353943,0195302
245	239	45353955,0288689
243	240	45353965,8866515
240	241	45353976,1053227
227	249	45353988,7386617
227	249	45353999,1617774
228	249	45354009,2573375
223	251	45354022,0013431
221	252	45354032,48757
220	252	45354042,736019
220	252	45354055,3586913
223	257	45354065,8106959
224	258	45354076,0267005
224	258	45354088,9160395
224	259	45354099,072044
224	260	45354109,6138265
224	262	45354121,9116097
225	265	45354132,4125033
224	265	45354142,6062856
225	265	45354154,9089577
221	259	45354165,7022959
221	258	45354175,7294114
221	259	45354188,4098615
222	259	45354198,9738662
222	259	45354209,1089818
221	260	45354221,8436542
222	262	45354231,9885476
222	263	45354242,6294412
222	262	45354255,1130023
224	263	45354265,5325625
224	264	45354275,7983448
227	268	45354288,553906
227	268	45354298,8907995
231	285	45354309,3614708
243	315	45354321,784143
245	320	45354332,2463699
245	321	45354342,6921523
245	323	45354355,0472689
245	323	45354365,6188292
245	327	45354375,9228337
245	329	45354388,6868394
242	327	45354399,0303996
241	328	45354409,3548486
240	328	45354421,8068541
239	328	45354432,1108587
239	328	45354442,4957522
238	329	45354454,9086466
239	332	45354465,4966513
239	332	45354475,5531003
241	331	45354487,8277724
241	331	45354498,5375549
241	331	45354509,0673374
242	331	45354521,8553431
244	330	45354531,9882364
246	331	45354542,228241
246	332	45354554,7118021
246	332	45354565,3682513
248	331	45354575,4993669
248	331	45354588,0815947
250	331	45354598,6984883
251	332	45354608,8184928
250	332	45354621,5704985
249	332	45354631,8882808
249	332	45354642,3193966
247	333	45354654,8185133
248	331	45354665,3434068
253	325	45354675,8865226
259	317	45354688,400306
261	314	45354698,7229772
263	312	45354709,2403152
276	297	45354721,8967653
284	292	45354731,9656587
286	292	45354742,6963301
287	292	45354755,1243356
284	291	45354765,442118
284	292	45354775,585678
285	294	45354788,0723503
285	294	45354798,4687993
287	297	45354808,6901372
287	297	45354821,4523651
283	300	45354831,7288141
282	301	45354842,2937077
281	301	45354854,6937132
282	301	45354864,9972733
282	301	45354875,4857224
284	300	45354887,9110613
285	300	45354898,4812882
285	300	45354908,8488484
284	300	45354921,4870762
285	299	45354931,6835252
281	297	45354942,0341965
278	295	45354954,8222021
276	294	45354965,0804289
274	294	45354976,3373228
273	294	45354987,7586612
271	295	45354998,4075549
269	295	45355008,6417816
269	295	45355021,1431205
269	294	45355031,6733474
269	294	45355042,025352
269	293	45355054,5809131
269	293	45355064,8946955
270	292	45355075,3360335
270	293	45355087,8693724
270	292	45355098,3075992
323	285	45355108,8898262
333	283	45355121,3022761
338	282	45355131,6320585
342	281	45355142,197841
346	278	45355154,6987354
348	276	45355164,9991844
350	275	45355175,3378557
351	279	45355187,7343057
350	276	45355198,1756436
348	279	45355208,6880928
348	279	45355220,9952093
348	279	45355231,7067697
348	278	45355242,028552
348	277	45355254,5521131
347	277	45355265,00234
347	277	45355275,2636779
348	276	45355287,8379057
349	275	45355298,3579104
349	275	45355308,6445816
348	275	45355321,1952539
